motif	estimatedScale	MSE	optimizedScale	optimizedMSE	motifLength	numberOfKmers
Hoxc9	0.19748326785443224	25.854730979021713	0.31748326785443226	0.008294543544531664	12.0	198552
Hoxd13	0.3169123378749005	10.259276424634255	0.3969123378749005	0.008417263781131078	7.0	198552
Hoxd3	0.20313333091233565	20.306170766174837	0.28313333091233567	0.0717822654892021	16.0	198552
Hoxd8	0.11962127497489404	31.279648218373918	0.24962127497489406	0.10654865650426756	16.0	198552
Hoxd9	0.28531599584349254	12.65306151449871	0.36531599584349256	0.002545330210697775	10.0	198552
Hr38	0.35087807162732954	0.9304892002625262	0.37087807162732955	0.0017901688446090509	8.0	198552
Hr39	0.3577628502958973	0.3261413366096458	0.3677628502958973	0.004257101099373048	8.0	198552
Hr78	0.3465283420916165	1.3804785722169024	0.3665283420916165	0.03177246558481825	8.0	198552
Hsf	0.3271325315662675	1.5859038423932872	0.3471325315662675	0.02994065766975085	8.0	198552
Hsf1-2-4	0.2568388403318273	7.254694979547279	0.2968388403318273	0.010763939009822358	18.0	198552
IDD1	0.3285010264023356	1.3295080646014585	0.3485010264023356	0.0005053221921978434	12.0	198552
IDD11	0.3262179583202857	1.9172026841331689	0.34621795832028573	0.04741111899651726	12.0	198552
IDD4	0.2754888578656971	5.645516764687989	0.3154888578656971	0.11164296819757012	15.0	198552
IDD5	0.2969263962490513	2.1726970568005184	0.31692639624905133	0.012994126322848827	14.0	198552
IDD6	0.2691131906603782	3.998375991186604	0.2991131906603782	0.042842978934364964	16.0	198552
IDD7	0.30120875950944326	2.2272786254473074	0.3212087595094433	0.045752159783666806	14.0	198552
IG1	0.18444249262795337	25.810275008396633	0.29444249262795336	0.0002477877552417386	9.0	198552
IKZF1	0.3733698951071673	0.4824464609236859	0.3833698951071673	0.04143401052006035	8.0	198552
IKZF2	0.4106393518905599	0.5486419696184553	0.4306393518905599	0.0028505900128180254	6.0	198552
ILR3	0.22807161742658383	2.3798006976909263	0.24807161742658382	0.016686059854187443	6.0	198552
IME1	0.26114797764259373	7.499647591772754	0.3111479776425937	0.03193989358783743	8.0	198552
INO2	0.31273147626017556	2.613304539326883	0.3427314762601755	0.011878022383731623	9.0	198552
INO4	0.28590130874488856	5.382208824657543	0.32590130874488854	0.03617186402610467	9.0	198552
INSM1	0.28640616403615016	3.0846771136774573	0.3164061640361502	0.03358344725647705	12.0	198552
IRF1	0.19788987372490213	16.12051733217475	0.25788987372490213	0.0781797856321545	20.0	198552
IRF2	0.25968611959711924	1.291140732701646	0.26968611959711924	0.10889614088926927	16.0	198552
IRF3	0.2326030888043714	5.454263806932158	0.2626030888043714	0.039128144660165315	17.0	198552
IRF4	0.2640905304486561	1.1468580221286788	0.2740905304486561	0.10324719411084513	14.0	198552
IRF5	0.24124949746041727	3.2815301752868136	0.26124949746041726	0.022362844697401418	14.0	198552
IRF6	0.34183810831676664	0.11024482719861282	0.35183810831676665	0.05320943930319122	9.0	198552
IRF7	0.24317065738382349	10.837653909315192	0.2931706573838235	0.016412648691265675	13.0	198552
IRF8	0.2761179767035514	0.5445470177552995	0.28611797670355144	8.633138572186264e-05	13.0	198552
IRF9	0.2600472085773085	1.4301242880216996	0.2800472085773085	0.14436437774045632	15.0	198552
ISL2	0.35831167057386376	3.9165220653432775	0.40831167057386375	0.00127474153728561	6.0	198552
ISX	0.24496812457858433	23.690398028411543	0.3849681245785843	0.0006560637946956122	6.0	198552
IXR1	0.26660133248617873	0.43537224089270515	0.27660133248617874	0.03950480646263246	15.0	198552
Ikzf3	0.35037160020450525	1.0588366381499432	0.37037160020450527	2.376426897946103e-05	9.0	198552
Irf-b	0.24756029168811958	3.4824538681327635	0.26756029168811957	0.1490034827299461	15.0	198552
Irf1	0.2814138574530577	4.603458496550396	0.32141385745305767	0.07745049231265357	11.0	198552
Isl1	0.32224610822568694	4.586295990300654	0.37224610822568693	0.043451457977276085	7.0	198552
Isx	0.12409441881367839	31.594869784289003	0.3540944188136784	0.00021662503633265552	6.0	198552
JDP2	0.2549039963651608	2.687059714096222	0.27490399636516083	0.060892603261617634	10.0	198552
JKD	0.3060468691046273	3.964998059835072	0.3460468691046273	0.06052077855820422	12.0	198552
JUB1	0.30984076815090755	2.998295621201665	0.3398407681509076	0.03586956380985245	7.0	198552
JUN	0.31298845227441846	0.8634808997305538	0.3329884522744185	0.08596776034925502	10.0	198552
JUN::JUNB	0.26798080627497495	1.4869779618375703	0.28798080627497497	0.045022358732736585	11.0	198552
JUNB	0.2843305955874582	3.8603796935040995	0.31433059558745824	0.07041502566855781	9.0	198552
JUND	0.2774328398776275	3.984159141601749	0.3074328398776275	0.03729495586150389	9.0	198552
Jra	0.30626416216384555	1.2365350579589287	0.3262641621638456	0.007744791006422655	10.0	198552
Jun	0.3189660062513035	2.1619570947431628	0.3489660062513035	0.020416966283211872	8.0	198552
KAN1	0.3821293268392386	1.3982431940028577	0.41212932683923864	0.0037170055981442384	6.0	198552
KAN2	0.2769796707629402	12.841862323235295	0.35697967076294024	0.0075039211978559445	10.0	198552
KAN4	0.2594127684227219	5.975781814788165	0.29941276842272185	0.0026269062313390495	8.0	198552
KLF1	0.2661278327353655	9.845058704356092	0.3261278327353655	0.010804051886591991	8.0	198552
KLF10	0.2407764466515393	13.405981360627107	0.3107764466515393	0.03091184438610273	9.0	198552
KLF11	0.2580193370130966	10.003798381516042	0.3180193370130966	0.08963775605850643	10.0	198552
KLF12	0.2426804479708179	15.144993166811021	0.3126804479708179	0.00021828635120751464	9.0	198552
KLF13	0.23244773642274466	5.425984221284408	0.26244773642274466	0.04068088301045027	17.0	198552
KLF14	0.26478860326417175	7.647397019665282	0.31478860326417174	0.004714909353822584	9.0	198552
KLF15	0.113037878249766	31.38991262233798	0.31303787824976603	0.009176504356923144	8.0	198552
KLF16	0.2252373159899825	16.078837694615373	0.3052373159899825	0.078185269751344	11.0	198552
KLF17	0.2352698389931847	13.550631638257208	0.2952698389931847	0.05908565446031988	14.0	198552
KLF3	0.20994334589639538	22.099035227545375	0.2999433458963954	0.006493926403152629	10.0	198552
KLF4	0.2649704945254015	9.431276900073753	0.3249704945254015	0.002565249984003301	8.0	198552
KLF5	0.2713884488829304	6.7139916433742455	0.3113884488829304	0.05234178111554418	10.0	198552
KLF6	0.2648447887288273	13.747222311574562	0.3348447887288273	0.015025863162044656	9.0	198552
KLF7	0.2249108437464254	21.979190167177222	0.3349108437464254	0.07297284866361316	8.0	198552
KLF9	0.23095393788914798	13.930909637852212	0.290953937889148	0.041250930632703305	11.0	198552
KUA1	0.3737482390616635	0.4383224115505279	0.3837482390616635	0.02934841200683145	8.0	198552
Kah	0.3217210851453986	1.2547755665841218	0.3417210851453986	0.0022534927807981785	10.0	198552
Klf1	0.29584772421430894	5.694382278313686	0.3358477242143089	0.032180945604486574	10.0	198552
Klf12	0.2414523726974239	6.164060316611187	0.2814523726974239	0.1431903129531894	14.0	198552
Klf15	0.13493867083681016	27.07364090684035	0.20493867083681017	0.2565422305966585	22.0	198552
Klf3_8_12	0.2574174804761078	12.039383851835504	0.3174174804761078	0.08118189122886534	9.0	198552
Klf4	0.24971572397089162	12.57628980972365	0.30971572397089164	0.05493596122605303	10.0	198552
Klf5-like	0.2770813197926756	15.210093659553237	0.36708131979267555	0.00802453587696829	7.0	198552
Klf6-7-like	0.15206847823531655	27.674139294059316	0.25206847823531653	0.027896307043706277	20.0	198552
Kr	0.31157786785452607	3.649931863336307	0.35157786785452605	0.0630891891659595	9.0	198552
LBD13	0.2752568853671084	11.818564985046914	0.3452568853671084	2.2805604998776327e-07	8.0	198552
LBD18	0.3269346743098022	1.862354587881495	0.34693467430980224	0.0775273493573546	8.0	198552
LBX1	0.260100535036952	16.45927814648646	0.35010053503695204	0.042793739125724255	7.0	198552
LBX2	0.31824759883476006	5.047301332740473	0.36824759883476005	0.00011189012536932675	6.0	198552
LEC2	0.3713563092861822	0.7612513286527716	0.3913563092861822	0.003234139088660345	6.0	198552
LEF1	0.2769429748074735	4.556995969013692	0.30694297480747346	0.01703397733178934	15.0	198552
LEP	0.1958657598119909	23.2927124986545	0.2858657598119909	0.027165989065189983	10.0	198552
LEU3	0.23327029613823394	14.117985171783175	0.303270296138234	0.052178411192448856	10.0	198552
LFY	0.1621475837567209	6.814520822418118	0.18214758375672088	0.002056776397493398	19.0	198552
LHX1	0.21168572399878685	28.322258810824614	0.39168572399878687	0.0027386935913833775	8.0	198552
LHX2	0.29145591076960814	13.844835941043216	0.3914559107696082	0.00048086966458343747	6.0	198552
LHX5	0.255949456818368	13.788101555103315	0.335949456818368	0.06582084312017004	7.0	198552
LHX6	0.21176406888848098	14.440160988394053	0.281764068888481	0.08390870490900243	8.0	198552
LHX9	0.24933578780239	13.357538177984067	0.32933578780239	0.03855455703908372	7.0	198552
LHY	0.3149755520227194	6.811407637870098	0.36497555202271936	0.0017145104127545873	9.0	198552
LIN54	0.15213645113350824	33.78878557929108	0.32213645113350825	0.0552469170390204	7.0	198552
LMX1A	0.19858541484774217	25.50535479497775	0.3285854148477422	0.01787154959617747	7.0	198552
LMX1B	0.17277130707923738	28.23098691331832	0.3027713070792374	7.538388497066297e-07	8.0	198552
LOB	0.15925300523500155	23.278830107447074	0.22925300523500156	0.07947434322796099	13.0	198552
LRL2	0.24385112298493603	7.285954275248643	0.28385112298493603	0.12022182847589613	15.0	198552
LYS14	0.3851662925839212	0.017133439842209216	0.3851662925839212	0.017133439842209216	7.0	198552
Lef1	0.3503336253334616	1.3989746401092027	0.3703336253334616	0.03188388907890771	8.0	198552
Lg3	0.33245290052327525	1.9411189253449266	0.3624529005232753	0.01574149907625269	7.0	198552
Lhx1	0.20467342468259522	13.745534324405703	0.26467342468259525	0.02837590827565516	10.0	198552
Lhx3	0.19027327038535277	25.999160768766647	0.2902732703853528	0.015974950812518575	12.0	198552
Lhx3_4	0.12390259668595299	30.986304094678633	0.363902596685953	0.013930751335864347	6.0	198552
Lhx4	0.2576368735181308	20.70030009328917	0.3776368735181308	0.046462346030426316	6.0	198552
Lhx8	0.207856848967125	17.963300632419042	0.297856848967125	0.002773112980423912	6.0	198552
Lim3	0.31030561246734834	8.547397042071918	0.38030561246734834	0.0006377449998090127	6.0	198552
LjSGA_053525.1	0.23002696963776303	18.775136288186257	0.31002696963776305	0.004347907499441447	8.0	198552
LjTCP20	0.29832877885910364	5.087774369166925	0.3383287788591036	0.04279850806143349	8.0	198552
Lmx-b	0.11279642898113419	29.666015697278024	0.35279642898113417	0.03359945341495994	7.0	198552
M1BP	0.2760100070697395	1.26220578311845	0.2960100070697395	0.054151778056151095	11.0	198552
MAC1	0.37007456914229186	0.1262398072990351	0.3800745691422919	0.025123933069129523	8.0	198552
MAF	0.22706309826387985	3.3301811994718418	0.24706309826387984	0.039503992101829824	13.0	198552
MAF::NFE2	0.3120022311212963	0.86439756157918	0.32200223112129633	0.08275353307614651	11.0	198552
MAFA	0.22193310896598933	3.323218523533679	0.24193310896598932	0.0041842829831826665	13.0	198552
MAFF	0.3270707227954204	0.5646443592729743	0.3370707227954204	0.01646600120051445	11.0	198552
MAFG	0.3091366704565032	1.4179852062843554	0.32913667045650324	0.01594858951133105	14.0	198552
MAFG::NFE2L1	0.3001165308504034	0.7251945491336049	0.3101165308504034	0.03394145964961263	11.0	198552
MAFK	0.29926698549047914	0.8670320185365554	0.30926698549047915	0.09479339596755691	10.0	198552
MATALPHA2	0.2703831842973496	10.049140731218412	0.3303831842973496	0.005272555466841	8.0	198552
MAX	0.3004584845598212	3.0665244623588452	0.3404584845598212	0.03867560148308586	6.0	198552
MAX::MYC	0.27770513478784675	2.2914383027386664	0.29770513478784677	0.05648241714246893	10.0	198552
MAZ	0.2749920310636745	12.704461115850748	0.3449920310636745	0.018398741689789503	8.0	198552
MBD2	0.3814034045975353	5.391824103284206	0.4514034045975353	0.021197306030800417	5.0	198552
MBP1	0.23045275764174591	23.01372399930735	0.34045275764174593	0.0007920006319853122	5.0	198552
MBP1::SWI6	0.32136070210314155	2.567104570317714	0.3513607021031415	0.015216641420219902	7.0	198552
MCM1	0.26169299578919647	3.2375161948491247	0.2916929957891965	0.07848818459610064	12.0	198552
MEF2A	0.2028819531495368	23.471553477668945	0.3228819531495368	0.05896694705537996	10.0	198552
MEF2B	0.23092548784806485	14.237157658961598	0.30092548784806483	0.08342836027411245	12.0	198552
MEF2C	0.19370862955362608	26.144954591772677	0.3137086295536261	0.0014205661420251606	11.0	198552
MEF2D	0.2141851380892546	18.88643480757734	0.2841851380892546	0.1045758014075129	12.0	198552
MEIS1	0.3046675848744261	6.397872636504828	0.35466758487442607	0.022225201986971997	9.0	198552
MEIS2	0.2647529440605008	13.962641550567724	0.3347529440605008	0.023624528097366277	9.0	198552
MEIS3	0.3712720676313798	0.8624816423089084	0.39127206763137984	0.0007618017536222299	7.0	198552
MEOX1	0.2825122297263665	3.6827497254766213	0.3125122297263665	0.06534868869010547	7.0	198552
MEOX2	0.2745899573125477	12.25045893401363	0.3545899573125477	0.009657805185325418	7.0	198552
MET28	0.33196617534054984	11.089565913945837	0.4219661753405498	0.0007493241147748436	6.0	198552
MET31	0.34310147999993945	13.671310939420032	0.42310147999993947	0.005780336905642069	6.0	198552
MET32	0.374076195901749	5.992375473425513	0.444076195901749	0.02405020826059737	6.0	198552
MGA	0.3243682692135228	4.812610793319725	0.3743682692135228	0.05682713928374923	8.0	198552
MGA1	0.3434554275493464	2.0527149660910577	0.37345542754934635	0.008840255948711215	9.0	198552
MGA::EVX1	0.33925291429601234	0.8429375393391589	0.35925291429601236	0.050224790123364796	11.0	198552
MGP	0.30983281649737204	1.891160791054337	0.32983281649737206	0.014485526898311693	13.0	198552
MITF	0.23605538724858738	7.5876470580964925	0.27605538724858736	0.00927674634084156	10.0	198552
MIXL1	0.24730812642876085	21.379488795515638	0.3673081264287609	0.01112128903665845	6.0	198552
MLX	0.2800767973004669	2.668130729301132	0.3100767973004669	0.10613535913576097	10.0	198552
MLXIPL	0.3239218612864768	3.48360374987292	0.3639218612864768	0.03699434383068349	8.0	198552
MNB1A	0.40450067322473604	9.804552522564972	0.514500673224736	0.0011231701550222452	5.0	198552
MNT	0.35659721675480394	1.7032879463320294	0.38659721675480396	0.009476905786715149	6.0	198552
MNX1	0.270888995808048	12.494506382007188	0.360888995808048	0.0018171484759837277	6.0	198552
MOT3	0.39376012568450275	6.083696532571483	0.47376012568450276	2.1066756978851616e-06	6.0	198552
MSANTD3	0.34658303317218375	3.245848892564336	0.38658303317218373	0.004707227652691417	7.0	198552
MSC	0.29941023784164805	2.061607018311427	0.31941023784164807	0.06935033435513042	10.0	198552
MSGN1	0.253671004221572	7.6634624232270605	0.303671004221572	0.0749683914566295	10.0	198552
MSN2	0.2429230821424784	25.460733919614164	0.3729230821424784	0.0031295398448354015	5.0	198552
MSN4	0.29873342966093186	11.954244193598711	0.39873342966093184	0.0001908778613193069	5.0	198552
MSX1	0.2597249893498243	13.688614188436132	0.3397249893498243	0.015507588871608973	6.0	198552
MSX2	0.27900297016690184	8.878107377885774	0.33900297016690184	0.02960647595033669	6.0	198552
MTF1	0.2571686538735043	3.998436720315727	0.2871686538735043	0.07361437595034429	14.0	198552
MXI1	0.2997813693613073	3.4567865661287622	0.33978136936130726	0.007036022751569802	6.0	198552
MYB	0.38508103690932605	0.03127919933927398	0.38508103690932605	0.03127919933927398	6.0	198552
MYB1	0.3713761170046733	0.07988709751970959	0.38137611700467333	0.04621196802234342	7.0	198552
MYB10	0.33101573925095007	1.4083891036830494	0.3510157392509501	0.004624943907044226	10.0	198552
MYB101	0.3525403680481772	3.020664725286991	0.39254036804817716	0.056447519432878096	9.0	198552
MYB105	0.3118881846931064	1.6254152152822248	0.33188818469310644	0.00012125471713132402	13.0	198552
MYB107	0.3362182527202672	1.5671961677835402	0.3562182527202672	0.045477752576915303	8.0	198552
MYB108	0.29849758354241707	2.8893823815313096	0.3284975835424171	0.006609310105689976	10.0	198552
MYB111	0.34208224811140825	0.758811701345702	0.36208224811140827	0.03283803053171956	8.0	198552
MYB113	0.30987936381094217	6.108085714284282	0.35987936381094215	0.06606285427826081	10.0	198552
MYB116	0.32561092400281494	0.7950369258364852	0.34561092400281496	0.08263095638245674	10.0	198552
MYB118	0.30227951461780866	1.5493301488404807	0.3222795146178087	0.009320946080924805	12.0	198552
MYB119	0.329707121710959	1.2158505835248852	0.349707121710959	0.007609223851707787	10.0	198552
MYB121	0.35337256810776496	0.5858618187434876	0.36337256810776497	0.0653196547972504	9.0	198552
MYB124	0.2940720659928493	7.370911293025441	0.3540720659928493	0.01206558256160988	7.0	198552
MYB13	0.30256393463476383	2.633619220352019	0.33256393463476386	0.03278837109707134	10.0	198552
MYB17	0.309017929909156	3.4583021258877045	0.339017929909156	0.02715166481406241	11.0	198552
MYB23	0.385633905324359	0.7867427878250473	0.405633905324359	0.009951333408812381	6.0	198552
MYB24	0.3421191226646357	1.9454466551185428	0.37211912266463565	0.0034923956415649823	7.0	198552
MYB27	0.3024188276015033	2.1006913476515456	0.3224188276015033	0.01154308994340016	12.0	198552
MYB3	0.37736518377828326	0.24500476173238095	0.3873651837782833	8.412561400409954e-07	8.0	198552
MYB30	0.2913323230271223	7.540547189713167	0.3413323230271223	0.006670142097271483	12.0	198552
MYB31	0.2660694126184862	9.160546426877541	0.3160694126184862	0.0003821704447397741	15.0	198552
MYB33	0.303035448203803	1.5234618031081761	0.32303544820380303	0.0021949376788820397	10.0	198552
MYB39	0.29890418209501446	4.452922305058096	0.3289041820950145	0.05433867046728165	12.0	198552
